trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
124678262,4,7/1/2019 7:25,7/1/2019 7:29,3014,34.05661,-118.237213,3016,34.052898,-118.241562,12446,30,One Way,Monthly Pass,standard
124678721,14,7/1/2019 7:25,7/1/2019 7:39,3005,34.0485,-118.258537,3047,34.039982,-118.266403,17652,30,One Way,Monthly Pass,electric
124678491,4,7/1/2019 7:26,7/1/2019 7:30,3014,34.05661,-118.237213,3030,34.051941,-118.24353,12382,30,One Way,Monthly Pass,standard
124678490,4,7/1/2019 7:28,7/1/2019 7:32,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6636,30,One Way,Monthly Pass,standard
124678958,10,7/1/2019 7:34,7/1/2019 7:44,3075,34.04211,-118.256187,3020,34.031052,-118.26709,12387,30,One Way,Monthly Pass,standard
124678957,6,7/1/2019 7:36,7/1/2019 7:42,3082,34.04652,-118.237411,3030,34.051941,-118.24353,6195,30,One Way,Monthly Pass,standard
124678956,5,7/1/2019 7:37,7/1/2019 7:42,3040,34.05357,-118.266357,3005,34.0485,-118.258537,6651,30,One Way,Monthly Pass,standard
124679435,12,7/1/2019 7:39,7/1/2019 7:51,3049,34.056969,-118.253593,3014,34.05661,-118.237213,5867,30,One Way,Monthly Pass,standard
124678954,4,7/1/2019 7:40,7/1/2019 7:44,3042,34.049301,-118.238808,3030,34.051941,-118.24353,6290,30,One Way,Monthly Pass,standard
124678955,3,7/1/2019 7:40,7/1/2019 7:43,3006,34.04554,-118.256668,3005,34.0485,-118.258537,5986,30,One Way,Monthly Pass,standard
124679898,20,7/1/2019 7:42,7/1/2019 8:02,3057,34.035679,-118.270813,4387,34.03352,-118.241837,6600,1,One Way,Walk-up,standard
124680137,27,7/1/2019 7:42,7/1/2019 8:09,3005,34.0485,-118.258537,3064,34.04681,-118.256981,18937,30,One Way,Monthly Pass,electric
124679198,4,7/1/2019 7:43,7/1/2019 7:47,3082,34.04652,-118.237411,3036,34.039188,-118.232529,16422,30,One Way,Monthly Pass,electric
124679430,7,7/1/2019 7:44,7/1/2019 7:51,3014,34.05661,-118.237213,3030,34.051941,-118.24353,12379,30,One Way,Monthly Pass,standard
124679431,11,7/1/2019 7:44,7/1/2019 7:55,3078,34.064281,-118.238937,3030,34.051941,-118.24353,6499,30,One Way,Monthly Pass,standard
124679662,11,7/1/2019 7:46,7/1/2019 7:57,3014,34.05661,-118.237213,3076,34.0406,-118.253838,6220,30,One Way,Monthly Pass,standard
124679426,1,7/1/2019 7:50,7/1/2019 7:51,3018,34.043732,-118.260139,3018,34.043732,-118.260139,5859,30,Round Trip,Monthly Pass,standard
124679652,5,7/1/2019 7:51,7/1/2019 7:56,3018,34.043732,-118.260139,3005,34.0485,-118.258537,6051,30,One Way,Monthly Pass,standard
124679653,8,7/1/2019 7:51,7/1/2019 7:59,3047,34.039982,-118.266403,3032,34.049889,-118.255882,17652,30,One Way,Monthly Pass,electric
124679654,6,7/1/2019 7:51,7/1/2019 7:57,3027,34.04998,-118.247162,3064,34.04681,-118.256981,6360,1,One Way,Walk-up,standard
124679655,7,7/1/2019 7:51,7/1/2019 7:58,3051,34.045422,-118.253517,3008,34.046612,-118.262733,6681,1,One Way,Walk-up,standard
124679656,5,7/1/2019 7:51,7/1/2019 7:56,3042,34.049301,-118.238808,3027,34.04998,-118.247162,6264,30,One Way,Monthly Pass,standard
