trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
249955060,41,4/1/2023 0:00,4/1/2023 0:41,4643,34.07262,-118.44944,4643,34.07262,-118.44944,22398,30,Round Trip,Monthly Pass,electric
249954734,11,4/1/2023 0:00,4/1/2023 0:11,4643,34.07262,-118.44944,4613,34.069752,-118.445351,22304,30,One Way,Monthly Pass,electric
249954667,2,4/1/2023 0:02,4/1/2023 0:04,4523,34.068748,-118.30928,4538,34.06543,-118.308823,6591,30,One Way,Monthly Pass,standard
249954776,12,4/1/2023 0:03,4/1/2023 0:15,3034,34.042061,-118.263382,4491,34.04744,-118.24794,13897,365,One Way,Annual Pass,standard
249954777,11,4/1/2023 0:04,4/1/2023 0:15,3056,34.03746,-118.265381,4491,34.04744,-118.24794,15488,30,One Way,Monthly Pass,standard
249954826,15,4/1/2023 0:04,4/1/2023 0:19,4538,34.06543,-118.308823,4538,34.06543,-118.308823,20027,30,Round Trip,Monthly Pass,standard
249954907,21,4/1/2023 0:05,4/1/2023 0:26,4214,33.99556,-118.481552,4204,33.988419,-118.45163,6165,30,One Way,Monthly Pass,standard
249954778,5,4/1/2023 0:10,4/1/2023 0:15,4511,34.056278,-118.231773,3022,34.04607,-118.233093,14911,365,One Way,Annual Pass,standard
249954920,16,4/1/2023 0:11,4/1/2023 0:27,4613,34.069752,-118.445351,4614,34.07365,-118.439842,24228,30,One Way,Monthly Pass,electric
249955057,24,4/1/2023 0:16,4/1/2023 0:40,4537,34.098228,-118.338821,4537,34.098228,-118.338821,22192,1,Round Trip,One Day Pass,electric
249960247,33,4/1/2023 0:27,4/1/2023 1:00,3031,34.044701,-118.252441,3006,34.04554,-118.256668,6607,30,One Way,Monthly Pass,standard
249954980,5,4/1/2023 0:27,4/1/2023 0:32,4614,34.07365,-118.439842,4613,34.069752,-118.445351,6555,30,One Way,Monthly Pass,standard
249955069,8,4/1/2023 0:33,4/1/2023 0:41,4613,34.069752,-118.445351,4643,34.07262,-118.44944,22304,30,One Way,Monthly Pass,electric
249955155,12,4/1/2023 0:39,4/1/2023 0:51,4516,34.045849,-118.254402,3018,34.043732,-118.260139,11978,30,One Way,Monthly Pass,standard
249963826,4,4/1/2023 0:59,4/1/2023 1:03,3018,34.043732,-118.260139,3019,34.038609,-118.260857,13394,30,One Way,Monthly Pass,standard
249963895,14,4/1/2023 1:00,4/1/2023 1:14,4445,34.073639,-118.251572,3069,34.05088,-118.248253,17722,1,One Way,Walk-up,electric
249963827,3,4/1/2023 1:00,4/1/2023 1:03,3006,34.04554,-118.256668,3031,34.044701,-118.252441,20156,30,One Way,Monthly Pass,standard
