model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error
deepar,2,30,9,2024-09-14,2.817128896713257,1.0,-1.8171288967132568,1.8171288967132568
deepar,2,30,9,2024-09-14,2.1953535079956055,3.0,0.8046464920043945,0.8046464920043945
deepar,2,30,9,2024-09-14,3.735011100769043,9.0,5.264988899230957,5.264988899230957
deepar,2,30,9,2024-09-14,3.223017930984497,3.0,-0.22301793098449707,0.22301793098449707
deepar,2,30,9,2024-09-14,3.331291437149048,4.0,0.6687085628509521,0.6687085628509521
deepar,2,30,9,2024-09-14,3.065129518508911,7.0,3.934870481491089,3.934870481491089
deepar,2,30,9,2024-09-14,3.913548231124878,6.0,2.086451768875122,2.086451768875122
deepar,2,30,9,2024-09-14,2.8612611293792725,5.0,2.1387388706207275,2.1387388706207275
deepar,2,30,9,2024-09-14,2.1503891944885254,1.0,-1.1503891944885254,1.1503891944885254
deepar,2,30,9,2024-09-14,3.787008285522461,7.0,3.212991714477539,3.212991714477539
deepar,2,30,9,2024-09-14,4.256646633148193,1.0,-3.2566466331481934,3.2566466331481934
deepar,2,30,9,2024-09-14,4.902429103851318,23.0,18.09757089614868,18.09757089614868
deepar,2,30,9,2024-09-14,3.0834290981292725,1.0,-2.0834290981292725,2.0834290981292725
deepar,2,30,9,2024-09-14,3.836665630340576,5.0,1.1633343696594238,1.1633343696594238
deepar,2,30,9,2024-09-14,2.9288394451141357,7.0,4.071160554885864,4.071160554885864
deepar,2,30,9,2024-09-14,4.970992565155029,11.0,6.029007434844971,6.029007434844971
deepar,2,30,9,2024-09-14,5.236366271972656,20.0,14.763633728027344,14.763633728027344
deepar,2,30,9,2024-09-14,4.201474666595459,5.0,0.798525333404541,0.798525333404541
deepar,2,30,9,2024-09-14,2.823849678039551,3.0,0.17615032196044922,0.17615032196044922
deepar,2,30,9,2024-09-14,4.143495082855225,11.0,6.856504917144775,6.856504917144775
deepar,2,30,9,2024-09-14,3.0308520793914795,4.0,0.9691479206085205,0.9691479206085205
deepar,2,30,9,2024-09-14,2.7864418029785156,5.0,2.2135581970214844,2.2135581970214844
deepar,2,30,9,2024-09-14,3.774670124053955,1.0,-2.774670124053955,2.774670124053955
deepar,2,30,9,2024-09-14,4.2202277183532715,7.0,2.7797722816467285,2.7797722816467285
deepar,2,30,9,2024-09-14,3.8334479331970215,11.0,7.1665520668029785,7.1665520668029785
deepar,2,30,9,2024-09-14,2.8297297954559326,21.0,18.170270204544067,18.170270204544067
deepar,2,30,9,2024-09-14,2.916149854660034,18.0,15.083850145339966,15.083850145339966
deepar,2,30,9,2024-09-14,5.052140235900879,12.0,6.947859764099121,6.947859764099121
deepar,2,30,9,2024-09-14,3.226877450942993,16.0,12.773122549057007,12.773122549057007
deepar,2,30,9,2024-09-14,2.227471351623535,4.0,1.7725286483764648,1.7725286483764648
deepar,2,30,9,2024-09-14,6.772360324859619,22.0,15.22763967514038,15.22763967514038
deepar,2,30,9,2024-09-14,14.65316104888916,88.0,73.34683895111084,73.34683895111084
deepar,2,30,9,2024-09-14,6.008800029754639,21.0,14.991199970245361,14.991199970245361
deepar,2,30,9,2024-09-14,6.885720729827881,23.0,16.11427927017212,16.11427927017212
deepar,2,30,9,2024-09-14,2.116133689880371,6.0,3.883866310119629,3.883866310119629
deepar,2,30,9,2024-09-14,17.40361785888672,128.0,110.59638214111328,110.59638214111328
deepar,2,30,9,2024-09-14,13.539673805236816,82.0,68.46032619476318,68.46032619476318
deepar,2,30,9,2024-09-14,3.4197349548339844,9.0,5.580265045166016,5.580265045166016
deepar,2,30,9,2024-09-14,3.5546693801879883,6.0,2.4453306198120117,2.4453306198120117
deepar,2,30,9,2024-09-14,2.7261250019073486,2.0,-0.7261250019073486,0.7261250019073486
deepar,2,30,9,2024-09-14,2.591052770614624,5.0,2.408947229385376,2.408947229385376
deepar,2,30,9,2024-09-14,2.572535514831543,6.0,3.427464485168457,3.427464485168457
deepar,2,30,9,2024-09-14,2.2673428058624268,2.0,-0.26734280586242676,0.26734280586242676
deepar,2,30,9,2024-09-14,2.6787919998168945,3.0,0.32120800018310547,0.32120800018310547
deepar,2,30,9,2024-09-14,3.0605177879333496,4.0,0.9394822120666504,0.9394822120666504
deepar,2,30,9,2024-09-14,2.039398193359375,5.0,2.960601806640625,2.960601806640625
deepar,2,30,9,2024-09-14,3.278564691543579,6.0,2.721435308456421,2.721435308456421
deepar,2,30,9,2024-09-14,2.321479558944702,3.0,0.6785204410552979,0.6785204410552979
deepar,2,30,9,2024-09-14,3.111600637435913,23.0,19.888399362564087,19.888399362564087
deepar,2,30,9,2024-09-14,2.6905417442321777,14.0,11.309458255767822,11.309458255767822
deepar,2,30,9,2024-09-14,4.248260021209717,21.0,16.751739978790283,16.751739978790283
deepar,2,30,9,2024-09-14,2.8104779720306396,1.0,-1.8104779720306396,1.8104779720306396
deepar,2,30,9,2024-09-14,3.624667167663574,4.0,0.3753328323364258,0.3753328323364258
deepar,2,30,9,2024-09-14,2.6451919078826904,1.0,-1.6451919078826904,1.6451919078826904
deepar,2,30,9,2024-09-14,2.6286399364471436,3.0,0.37136006355285645,0.37136006355285645
deepar,2,30,9,2024-09-14,3.1108357906341553,10.0,6.889164209365845,6.889164209365845
deepar,2,30,9,2024-09-14,4.4519524574279785,3.0,-1.4519524574279785,1.4519524574279785
deepar,2,30,9,2024-09-14,3.9151203632354736,10.0,6.084879636764526,6.084879636764526
deepar,2,30,9,2024-09-14,3.11067271232605,4.0,0.8893272876739502,0.8893272876739502
deepar,2,30,9,2024-09-14,2.9282796382904053,3.0,0.07172036170959473,0.07172036170959473
deepar,2,30,9,2024-09-14,2.673358201980591,6.0,3.326641798019409,3.326641798019409
deepar,2,30,9,2024-09-14,3.6037328243255615,3.0,-0.6037328243255615,0.6037328243255615
deepar,2,30,9,2024-09-14,3.2484328746795654,2.0,-1.2484328746795654,1.2484328746795654
deepar,2,30,9,2024-09-14,3.1018710136413574,3.0,-0.10187101364135742,0.10187101364135742
deepar,2,30,9,2024-09-14,2.8163883686065674,9.0,6.183611631393433,6.183611631393433
deepar,2,30,9,2024-09-14,2.4617667198181152,2.0,-0.46176671981811523,0.46176671981811523
deepar,2,30,9,2024-09-14,3.1377720832824707,7.0,3.8622279167175293,3.8622279167175293
deepar,2,30,9,2024-09-14,3.417250394821167,2.0,-1.417250394821167,1.417250394821167
deepar,2,30,9,2024-09-14,4.67825174331665,6.0,1.3217482566833496,1.3217482566833496
deepar,2,30,9,2024-09-14,3.270211935043335,2.0,-1.270211935043335,1.270211935043335
deepar,2,30,9,2024-09-14,1.544451355934143,4.0,2.455548644065857,2.455548644065857
deepar,2,30,9,2024-09-14,3.5189762115478516,2.0,-1.5189762115478516,1.5189762115478516
deepar,2,30,9,2024-09-14,1.9328713417053223,3.0,1.0671286582946777,1.0671286582946777
deepar,2,30,9,2024-09-14,2.8017079830169678,1.0,-1.8017079830169678,1.8017079830169678
deepar,2,30,9,2024-09-14,2.7567012310028076,9.0,6.243298768997192,6.243298768997192
deepar,2,30,9,2024-09-14,2.2567946910858154,5.0,2.7432053089141846,2.7432053089141846
deepar,2,30,9,2024-09-14,2.999372720718384,8.0,5.000627279281616,5.000627279281616
deepar,2,30,9,2024-09-14,3.575237512588501,5.0,1.424762487411499,1.424762487411499
deepar,2,30,9,2024-09-14,4.924267292022705,3.0,-1.924267292022705,1.924267292022705
deepar,2,30,9,2024-09-14,3.4580023288726807,2.0,-1.4580023288726807,1.4580023288726807
deepar,2,30,9,2024-09-14,2.3433852195739746,3.0,0.6566147804260254,0.6566147804260254
deepar,2,30,9,2024-09-14,4.327390193939209,4.0,-0.327390193939209,0.327390193939209
deepar,2,30,9,2024-09-14,2.0964677333831787,7.0,4.903532266616821,4.903532266616821
deepar,2,30,9,2024-09-14,3.1279385089874268,10.0,6.872061491012573,6.872061491012573
deepar,2,30,9,2024-09-14,1.9751203060150146,6.0,4.024879693984985,4.024879693984985
deepar,2,30,9,2024-09-14,2.1740005016326904,1.0,-1.1740005016326904,1.1740005016326904
deepar,2,30,9,2024-09-14,2.3141930103302,1.0,-1.3141930103302002,1.3141930103302002
deepar,2,30,9,2024-09-14,2.7298238277435303,7.0,4.27017617225647,4.27017617225647
deepar,2,30,9,2024-09-14,2.2925751209259033,3.0,0.7074248790740967,0.7074248790740967
deepar,2,30,9,2024-09-14,3.1436727046966553,2.0,-1.1436727046966553,1.1436727046966553
deepar,2,30,9,2024-09-14,6.2596282958984375,1.0,-5.2596282958984375,5.2596282958984375
deepar,2,30,9,2024-09-14,2.4946703910827637,8.0,5.505329608917236,5.505329608917236
deepar,2,30,9,2024-09-14,2.2201778888702393,1.0,-1.2201778888702393,1.2201778888702393
deepar,2,30,9,2024-09-14,3.2909810543060303,3.0,-0.2909810543060303,0.2909810543060303
deepar,2,30,9,2024-09-14,3.3847577571868896,6.0,2.6152422428131104,2.6152422428131104
deepar,2,30,9,2024-09-14,2.951820135116577,6.0,3.048179864883423,3.048179864883423
deepar,2,30,9,2024-09-14,2.425400733947754,2.0,-0.4254007339477539,0.4254007339477539
deepar,2,30,9,2024-09-14,2.2673206329345703,1.0,-1.2673206329345703,1.2673206329345703
deepar,2,30,9,2024-09-14,3.4081780910491943,7.0,3.5918219089508057,3.5918219089508057
deepar,2,30,9,2024-09-14,3.0768024921417236,1.0,-2.0768024921417236,2.0768024921417236
deepar,2,30,9,2024-09-14,3.6843318939208984,8.0,4.315668106079102,4.315668106079102
deepar,2,30,9,2024-09-14,2.7464869022369385,3.0,0.2535130977630615,0.2535130977630615
deepar,2,30,9,2024-09-14,2.8070602416992188,4.0,1.1929397583007812,1.1929397583007812
deepar,2,30,9,2024-09-14,3.1654186248779297,8.0,4.83458137512207,4.83458137512207
deepar,2,30,9,2024-09-14,2.6275436878204346,28.0,25.372456312179565,25.372456312179565
deepar,2,30,9,2024-09-14,3.7469375133514404,7.0,3.2530624866485596,3.2530624866485596
deepar,2,30,9,2024-09-14,2.8071935176849365,2.0,-0.8071935176849365,0.8071935176849365
deepar,2,30,9,2024-09-14,2.386975049972534,1.0,-1.3869750499725342,1.3869750499725342
deepar,2,30,9,2024-09-14,3.2656171321868896,9.0,5.73438286781311,5.73438286781311
deepar,2,30,9,2024-09-14,2.906407594680786,1.0,-1.9064075946807861,1.9064075946807861
deepar,2,30,9,2024-09-14,3.035442590713501,4.0,0.964557409286499,0.964557409286499
deepar,2,30,9,2024-09-14,3.2466979026794434,9.0,5.753302097320557,5.753302097320557
deepar,2,30,9,2024-09-14,3.5882668495178223,3.0,-0.5882668495178223,0.5882668495178223
deepar,2,30,9,2024-09-14,2.479598045349121,1.0,-1.479598045349121,1.479598045349121
deepar,2,30,9,2024-09-14,5.003109455108643,3.0,-2.0031094551086426,2.0031094551086426
deepar,2,30,9,2024-09-14,3.6969220638275146,6.0,2.3030779361724854,2.3030779361724854
deepar,2,30,9,2024-09-14,2.008086681365967,4.0,1.9919133186340332,1.9919133186340332
deepar,2,30,9,2024-09-14,6.033219337463379,20.0,13.966780662536621,13.966780662536621
deepar,2,30,9,2024-09-14,2.8015902042388916,10.0,7.198409795761108,7.198409795761108
deepar,2,30,9,2024-09-14,1.798680305480957,3.0,1.201319694519043,1.201319694519043
deepar,2,30,9,2024-09-14,2.268979787826538,1.0,-1.268979787826538,1.268979787826538
deepar,2,30,9,2024-09-14,4.629589080810547,18.0,13.370410919189453,13.370410919189453
deepar,2,30,9,2024-09-14,1.860133171081543,8.0,6.139866828918457,6.139866828918457
deepar,2,30,9,2024-09-14,2.2784407138824463,5.0,2.7215592861175537,2.7215592861175537
deepar,2,30,9,2024-09-14,2.7776763439178467,10.0,7.222323656082153,7.222323656082153
deepar,2,30,9,2024-09-14,2.8749701976776123,1.0,-1.8749701976776123,1.8749701976776123
deepar,2,30,9,2024-09-14,3.153547525405884,1.0,-2.153547525405884,2.153547525405884
deepar,2,30,9,2024-09-14,2.582050085067749,2.0,-0.582050085067749,0.582050085067749
deepar,2,30,9,2024-09-14,5.601093292236328,34.0,28.398906707763672,28.398906707763672
deepar,2,30,9,2024-09-14,7.6832194328308105,30.0,22.31678056716919,22.31678056716919
deepar,2,30,9,2024-09-14,4.992421627044678,21.0,16.007578372955322,16.007578372955322
deepar,2,30,9,2024-09-14,3.683845281600952,6.0,2.316154718399048,2.316154718399048
deepar,2,30,9,2024-09-14,3.56119704246521,18.0,14.43880295753479,14.43880295753479
deepar,2,30,9,2024-09-14,4.352020740509033,6.0,1.6479792594909668,1.6479792594909668
deepar,2,30,9,2024-09-14,2.3236138820648193,6.0,3.6763861179351807,3.6763861179351807
deepar,2,30,9,2024-09-14,2.5759997367858887,14.0,11.424000263214111,11.424000263214111
deepar,2,30,9,2024-09-14,2.634650230407715,1.0,-1.6346502304077148,1.6346502304077148
deepar,2,30,9,2024-09-14,2.815109968185425,7.0,4.184890031814575,4.184890031814575
deepar,2,30,9,2024-09-14,2.9269325733184814,5.0,2.0730674266815186,2.0730674266815186
deepar,2,30,9,2024-09-14,2.7713263034820557,2.0,-0.7713263034820557,0.7713263034820557
deepar,2,30,9,2024-09-14,1.5943882465362549,5.0,3.405611753463745,3.405611753463745
deepar,2,30,9,2024-09-14,5.2659010887146,10.0,4.7340989112854,4.7340989112854
deepar,2,30,9,2024-09-14,1.9740450382232666,4.0,2.0259549617767334,2.0259549617767334
deepar,2,30,9,2024-09-14,1.8170857429504395,1.0,-0.8170857429504395,0.8170857429504395
deepar,2,30,9,2024-09-14,2.8832528591156006,3.0,0.11674714088439941,0.11674714088439941
deepar,2,30,9,2024-09-14,1.7438653707504272,3.0,1.2561346292495728,1.2561346292495728
deepar,2,30,9,2024-09-14,2.912670612335205,12.0,9.087329387664795,9.087329387664795
deepar,2,30,9,2024-09-14,2.1555063724517822,12.0,9.844493627548218,9.844493627548218
deepar,2,30,9,2024-09-14,1.8863844871520996,1.0,-0.8863844871520996,0.8863844871520996
deepar,2,30,9,2024-09-14,3.448153018951416,10.0,6.551846981048584,6.551846981048584
deepar,2,30,9,2024-09-14,1.5452837944030762,4.0,2.454716205596924,2.454716205596924
deepar,2,30,9,2024-09-14,2.947293996810913,5.0,2.052706003189087,2.052706003189087
deepar,2,30,9,2024-09-14,2.502073049545288,2.0,-0.5020730495452881,0.5020730495452881
deepar,2,30,9,2024-09-14,3.1954641342163086,6.0,2.8045358657836914,2.8045358657836914
deepar,2,30,9,2024-09-14,3.5769691467285156,5.0,1.4230308532714844,1.4230308532714844
deepar,2,30,9,2024-09-14,2.608067274093628,2.0,-0.6080672740936279,0.6080672740936279
deepar,2,30,9,2024-09-14,1.9986169338226318,1.0,-0.9986169338226318,0.9986169338226318
deepar,2,30,9,2024-09-14,3.6256279945373535,10.0,6.3743720054626465,6.3743720054626465
deepar,2,30,9,2024-09-14,2.9172751903533936,6.0,3.0827248096466064,3.0827248096466064
deepar,2,30,9,2024-09-14,1.6938917636871338,2.0,0.3061082363128662,0.3061082363128662
deepar,2,30,9,2024-09-14,4.535838603973389,13.0,8.464161396026611,8.464161396026611
deepar,2,30,9,2024-09-14,3.689502239227295,5.0,1.310497760772705,1.310497760772705
deepar,2,30,9,2024-09-14,1.7617648839950562,5.0,3.238235116004944,3.238235116004944
deepar,2,30,9,2024-09-14,5.543067932128906,1.0,-4.543067932128906,4.543067932128906
deepar,2,30,9,2024-09-14,3.420377016067505,3.0,-0.4203770160675049,0.4203770160675049
deepar,2,30,9,2024-09-14,3.6078498363494873,17.0,13.392150163650513,13.392150163650513
deepar,2,30,9,2024-09-14,2.2558982372283936,2.0,-0.25589823722839355,0.25589823722839355
deepar,2,30,9,2024-09-14,2.0238382816314697,1.0,-1.0238382816314697,1.0238382816314697
deepar,2,30,9,2024-09-14,2.466007709503174,1.0,-1.4660077095031738,1.4660077095031738
deepar,2,30,9,2024-09-14,4.230647563934326,1.0,-3.230647563934326,3.230647563934326
deepar,2,30,9,2024-09-14,1.8807920217514038,4.0,2.119207978248596,2.119207978248596
deepar,2,30,9,2024-09-14,1.9390450716018677,2.0,0.060954928398132324,0.060954928398132324
deepar,2,30,9,2024-09-14,2.1888349056243896,1.0,-1.1888349056243896,1.1888349056243896
deepar,2,30,9,2024-09-14,2.0054991245269775,1.0,-1.0054991245269775,1.0054991245269775
deepar,2,30,9,2024-09-14,3.9261250495910645,2.0,-1.9261250495910645,1.9261250495910645
deepar,2,30,9,2024-09-14,4.070219039916992,8.0,3.929780960083008,3.929780960083008
deepar,2,30,9,2024-09-14,3.3806374073028564,3.0,-0.38063740730285645,0.38063740730285645
deepar,2,30,9,2024-09-14,3.7554190158843994,6.0,2.2445809841156006,2.2445809841156006
deepar,2,30,9,2024-09-14,3.2248761653900146,3.0,-0.22487616539001465,0.22487616539001465
deepar,2,30,9,2024-09-14,5.118797302246094,19.0,13.881202697753906,13.881202697753906
deepar,2,30,9,2024-09-14,2.998920202255249,2.0,-0.998920202255249,0.998920202255249
deepar,2,30,9,2024-09-14,3.7074344158172607,4.0,0.29256558418273926,0.29256558418273926
deepar,2,30,9,2024-09-14,3.4744465351104736,3.0,-0.47444653511047363,0.47444653511047363
deepar,2,30,9,2024-09-14,3.897174596786499,2.0,-1.897174596786499,1.897174596786499
deepar,2,30,9,2024-09-14,3.461855888366699,8.0,4.538144111633301,4.538144111633301
deepar,2,30,9,2024-09-14,3.168912172317505,6.0,2.831087827682495,2.831087827682495
deepar,2,30,9,2024-09-14,9.243431091308594,23.0,13.756568908691406,13.756568908691406
deepar,2,30,9,2024-09-14,1.8356119394302368,10.0,8.164388060569763,8.164388060569763
deepar,2,30,10,2024-09-15,8.939327239990234,26.0,17.060672760009766,17.060672760009766
deepar,2,30,10,2024-09-15,9.58626937866211,40.0,30.41373062133789,30.41373062133789
deepar,2,30,10,2024-09-15,4.383345603942871,4.0,-0.3833456039428711,0.3833456039428711
deepar,2,30,10,2024-09-15,5.950243949890137,30.0,24.049756050109863,24.049756050109863
deepar,2,30,10,2024-09-15,2.3351986408233643,4.0,1.6648013591766357,1.6648013591766357
deepar,2,30,10,2024-09-15,2.341123342514038,10.0,7.658876657485962,7.658876657485962
deepar,2,30,10,2024-09-15,4.627720355987549,9.0,4.372279644012451,4.372279644012451
deepar,2,30,10,2024-09-15,3.8924944400787354,3.0,-0.8924944400787354,0.8924944400787354
deepar,2,30,10,2024-09-15,1.6759719848632812,1.0,-0.6759719848632812,0.6759719848632812
deepar,2,30,10,2024-09-15,3.8849594593048096,12.0,8.11504054069519,8.11504054069519
deepar,2,30,10,2024-09-15,2.973238706588745,2.0,-0.9732387065887451,0.9732387065887451
deepar,2,30,10,2024-09-15,2.3699593544006348,4.0,1.6300406455993652,1.6300406455993652
deepar,2,30,10,2024-09-15,3.739302396774292,3.0,-0.739302396774292,0.739302396774292
deepar,2,30,10,2024-09-15,3.6684844493865967,4.0,0.3315155506134033,0.3315155506134033
deepar,2,30,10,2024-09-15,2.964036703109741,7.0,4.035963296890259,4.035963296890259
deepar,2,30,10,2024-09-15,2.908916711807251,9.0,6.091083288192749,6.091083288192749
deepar,2,30,10,2024-09-15,4.494177341461182,8.0,3.5058226585388184,3.5058226585388184
deepar,2,30,10,2024-09-15,3.3260486125946045,4.0,0.6739513874053955,0.6739513874053955
deepar,2,30,10,2024-09-15,3.4189772605895996,7.0,3.5810227394104004,3.5810227394104004
deepar,2,30,10,2024-09-15,6.054746150970459,37.0,30.94525384902954,30.94525384902954
deepar,2,30,10,2024-09-15,2.3894717693328857,10.0,7.610528230667114,7.610528230667114
deepar,2,30,10,2024-09-15,2.734572172164917,7.0,4.265427827835083,4.265427827835083
deepar,2,30,10,2024-09-15,2.4546310901641846,3.0,0.5453689098358154,0.5453689098358154
deepar,2,30,10,2024-09-15,2.9895036220550537,6.0,3.0104963779449463,3.0104963779449463
deepar,2,30,10,2024-09-15,3.011725425720215,1.0,-2.011725425720215,2.011725425720215
deepar,2,30,10,2024-09-15,2.255134344100952,2.0,-0.25513434410095215,0.25513434410095215
deepar,2,30,10,2024-09-15,3.7056357860565186,15.0,11.294364213943481,11.294364213943481
deepar,2,30,10,2024-09-15,3.325700283050537,2.0,-1.325700283050537,1.325700283050537
deepar,2,30,10,2024-09-15,3.3619797229766846,1.0,-2.3619797229766846,2.3619797229766846
deepar,2,30,10,2024-09-15,3.041733741760254,10.0,6.958266258239746,6.958266258239746
deepar,2,30,10,2024-09-15,2.988687038421631,6.0,3.011312961578369,3.011312961578369
deepar,2,30,10,2024-09-15,2.3012192249298096,4.0,1.6987807750701904,1.6987807750701904
deepar,2,30,10,2024-09-15,3.879990816116333,6.0,2.120009183883667,2.120009183883667
deepar,2,30,10,2024-09-15,4.3495988845825195,15.0,10.65040111541748,10.65040111541748
deepar,2,30,10,2024-09-15,4.597663879394531,27.0,22.40233612060547,22.40233612060547
deepar,2,30,10,2024-09-15,3.190727710723877,3.0,-0.19072771072387695,0.19072771072387695
deepar,2,30,10,2024-09-15,4.057618618011475,25.0,20.942381381988525,20.942381381988525
deepar,2,30,10,2024-09-15,2.9465253353118896,4.0,1.0534746646881104,1.0534746646881104
deepar,2,30,10,2024-09-15,5.619019985198975,19.0,13.380980014801025,13.380980014801025
deepar,2,30,10,2024-09-15,4.769259929656982,25.0,20.230740070343018,20.230740070343018
deepar,2,30,10,2024-09-15,4.3304853439331055,5.0,0.6695146560668945,0.6695146560668945
deepar,2,30,10,2024-09-15,2.9938299655914307,2.0,-0.9938299655914307,0.9938299655914307
deepar,2,30,10,2024-09-15,4.271778106689453,7.0,2.728221893310547,2.728221893310547
deepar,2,30,10,2024-09-15,3.185425043106079,2.0,-1.185425043106079,1.185425043106079
deepar,2,30,10,2024-09-15,4.441340923309326,13.0,8.558659076690674,8.558659076690674
deepar,2,30,10,2024-09-15,3.623729944229126,13.0,9.376270055770874,9.376270055770874
deepar,2,30,10,2024-09-15,2.982910394668579,11.0,8.017089605331421,8.017089605331421
deepar,2,30,10,2024-09-15,2.9120757579803467,15.0,12.087924242019653,12.087924242019653
deepar,2,30,10,2024-09-15,5.089048862457275,12.0,6.910951137542725,6.910951137542725
deepar,2,30,10,2024-09-15,3.3770267963409424,7.0,3.6229732036590576,3.6229732036590576
deepar,2,30,10,2024-09-15,2.32930850982666,15.0,12.67069149017334,12.67069149017334
deepar,2,30,10,2024-09-15,6.330524921417236,25.0,18.669475078582764,18.669475078582764
deepar,2,30,10,2024-09-15,16.264921188354492,72.0,55.73507881164551,55.73507881164551
deepar,2,30,10,2024-09-15,5.812695026397705,11.0,5.187304973602295,5.187304973602295
deepar,2,30,10,2024-09-15,6.698671817779541,32.0,25.30132818222046,25.30132818222046
deepar,2,30,10,2024-09-15,2.215693712234497,6.0,3.784306287765503,3.784306287765503
deepar,2,30,10,2024-09-15,18.827728271484375,118.0,99.17227172851562,99.17227172851562
deepar,2,30,10,2024-09-15,13.244824409484863,111.0,97.75517559051514,97.75517559051514
deepar,2,30,10,2024-09-15,3.750885009765625,19.0,15.249114990234375,15.249114990234375
deepar,2,30,10,2024-09-15,3.615704298019409,2.0,-1.6157042980194092,1.6157042980194092
deepar,2,30,10,2024-09-15,2.7609264850616455,4.0,1.2390735149383545,1.2390735149383545
deepar,2,30,10,2024-09-15,2.612461566925049,4.0,1.3875384330749512,1.3875384330749512
deepar,2,30,10,2024-09-15,2.659102439880371,4.0,1.340897560119629,1.340897560119629
deepar,2,30,10,2024-09-15,2.3295738697052,8.0,5.6704261302948,5.6704261302948
deepar,2,30,10,2024-09-15,2.8351333141326904,4.0,1.1648666858673096,1.1648666858673096
deepar,2,30,10,2024-09-15,3.0861027240753174,7.0,3.9138972759246826,3.9138972759246826
deepar,2,30,10,2024-09-15,2.0743231773376465,9.0,6.9256768226623535,6.9256768226623535
deepar,2,30,10,2024-09-15,3.1728217601776123,13.0,9.827178239822388,9.827178239822388
deepar,2,30,10,2024-09-15,2.509422540664673,3.0,0.49057745933532715,0.49057745933532715
deepar,2,30,10,2024-09-15,2.507817029953003,2.0,-0.5078170299530029,0.5078170299530029
deepar,2,30,10,2024-09-15,3.2633864879608154,5.0,1.7366135120391846,1.7366135120391846
deepar,2,30,10,2024-09-15,2.7536582946777344,4.0,1.2463417053222656,1.2463417053222656
deepar,2,30,10,2024-09-15,4.363293170928955,13.0,8.636706829071045,8.636706829071045
deepar,2,30,10,2024-09-15,2.81333327293396,3.0,0.18666672706604004,0.18666672706604004
deepar,2,30,10,2024-09-15,3.732020616531372,1.0,-2.732020616531372,2.732020616531372
deepar,2,30,10,2024-09-15,2.6987178325653076,4.0,1.3012821674346924,1.3012821674346924
deepar,2,30,10,2024-09-15,2.703702449798584,4.0,1.296297550201416,1.296297550201416
deepar,2,30,10,2024-09-15,3.1790225505828857,1.0,-2.1790225505828857,2.1790225505828857
deepar,2,30,10,2024-09-15,4.529843330383301,1.0,-3.529843330383301,3.529843330383301
deepar,2,30,10,2024-09-15,4.026824474334717,8.0,3.973175525665283,3.973175525665283
deepar,2,30,10,2024-09-15,3.1347458362579346,2.0,-1.1347458362579346,1.1347458362579346
deepar,2,30,10,2024-09-15,2.9203240871429443,3.0,0.07967591285705566,0.07967591285705566
deepar,2,30,10,2024-09-15,2.835864543914795,4.0,1.164135456085205,1.164135456085205
deepar,2,30,10,2024-09-15,3.7419819831848145,1.0,-2.7419819831848145,2.7419819831848145
deepar,2,30,10,2024-09-15,3.4023187160491943,7.0,3.5976812839508057,3.5976812839508057
deepar,2,30,10,2024-09-15,3.1259334087371826,5.0,1.8740665912628174,1.8740665912628174
deepar,2,30,10,2024-09-15,2.816240072250366,8.0,5.183759927749634,5.183759927749634
deepar,2,30,10,2024-09-15,2.4738845825195312,2.0,-0.47388458251953125,0.47388458251953125
deepar,2,30,10,2024-09-15,3.2850868701934814,5.0,1.7149131298065186,1.7149131298065186
deepar,2,30,10,2024-09-15,3.538602113723755,2.0,-1.5386021137237549,1.5386021137237549
deepar,2,30,10,2024-09-15,2.78971529006958,3.0,0.21028470993041992,0.21028470993041992
deepar,2,30,10,2024-09-15,4.791901111602783,8.0,3.208098888397217,3.208098888397217
deepar,2,30,10,2024-09-15,3.3780829906463623,2.0,-1.3780829906463623,1.3780829906463623
deepar,2,30,10,2024-09-15,1.644012689590454,2.0,0.3559873104095459,0.3559873104095459
deepar,2,30,10,2024-09-15,3.531116008758545,2.0,-1.531116008758545,1.531116008758545
deepar,2,30,10,2024-09-15,2.0344808101654053,2.0,-0.03448081016540527,0.03448081016540527
deepar,2,30,10,2024-09-15,2.9443347454071045,1.0,-1.9443347454071045,1.9443347454071045
deepar,2,30,10,2024-09-15,2.8335630893707275,9.0,6.1664369106292725,6.1664369106292725
deepar,2,30,10,2024-09-15,2.2923648357391357,3.0,0.7076351642608643,0.7076351642608643
deepar,2,30,10,2024-09-15,3.681239128112793,3.0,-0.681239128112793,0.681239128112793
deepar,2,30,10,2024-09-15,5.129140853881836,4.0,-1.129140853881836,1.129140853881836
deepar,2,30,10,2024-09-15,2.390084981918335,3.0,0.609915018081665,0.609915018081665
deepar,2,30,10,2024-09-15,4.382943630218506,7.0,2.617056369781494,2.617056369781494
deepar,2,30,10,2024-09-15,2.2011964321136475,7.0,4.7988035678863525,4.7988035678863525
deepar,2,30,10,2024-09-15,3.094921827316284,3.0,-0.09492182731628418,0.09492182731628418
deepar,2,30,10,2024-09-15,2.1371936798095703,4.0,1.8628063201904297,1.8628063201904297
deepar,2,30,10,2024-09-15,2.230469226837158,2.0,-0.2304692268371582,0.2304692268371582
deepar,2,30,10,2024-09-15,2.3614954948425293,2.0,-0.3614954948425293,0.3614954948425293
deepar,2,30,10,2024-09-15,2.8366849422454834,6.0,3.1633150577545166,3.1633150577545166
deepar,2,30,10,2024-09-15,2.353447198867798,1.0,-1.3534471988677979,1.3534471988677979
